EventTime;AspectName;Category;Message;FromValue;ToValue;Path;ObjectName;ObjectDescription;SourceName;UserAccount;Condition;SubCondition;NodeName;Component;Class
 2021-06-01 01:10:03;;Process Simple Event;L Rising;;;;PT14119;kopenyter nyomas;PT14119;;;;;;335
 2021-06-01 01:10:04;;Process Simple Event;L Falling;;;;PT14119;kopenyter nyomas;PT14119;;;;;;335
 2021-06-01 01:10:07;;Process Simple Event;LLL Falling;;;;PIT12519;kopenyter nyomas;PIT12519;;;;;;163
 2021-06-01 01:10:12;;Process Simple Event;Object error Rising;;;;KSVG02392;kopenyter melyhutes ki;KSVG02392;;;;;;225
 2021-06-01 01:10:13;;Process Simple Event;LLL Falling;;;;PIT11511;autoklav nyomas;PIT11511;;;;;;123
 2021-06-01 01:10:16;;Process Simple Event;LLL Rising;;;;PIT12519;kopenyter nyomas;PIT12519;;;;;;163
 2021-06-01 01:10:18;;Process Simple Event;LLL Rising;;;;PIT11511;autoklav nyomas;PIT11511;;;;;;123
 2021-06-01 01:10:21;;Process Simple Event;L Rising;;;;PT14119;kopenyter nyomas;PT14119;;;;;;335
 2021-06-01 01:10:23;;Process Simple Event;L Falling;;;;PT14119;kopenyter nyomas;PT14119;;;;;;335
 2021-06-01 01:10:25;;Process Simple Event;LLL Falling;;;;PIT11511;autoklav nyomas;PIT11511;;;;;;123
 2021-06-01 01:10:27;;Process Simple Event;LLL Falling;;;;PIT12519;kopenyter nyomas;PIT12519;;;;;;163
 2021-06-01 01:10:31;;Process Simple Event;LLL Rising;;;;PIT11511;autoklav nyomas;PIT11511;;;;;;123
 2021-06-01 01:10:32;;Process Simple Event;MOP not completed activated;;;;KIFAGY2;2 gcs, egymáshoz reteszelve;KIFAGY2Un;;;;;;1
 2021-06-01 01:10:33;;Process Simple Event;LLL Falling;;;;PIT11511;autoklav nyomas;PIT11511;;;;;;123
 2021-06-01 01:10:33;;Process Simple Event;MOP not completed activated;;;;KIFAGY2;2 gcs, egymáshoz reteszelve;KIFAGY2Un;;;;;;1
 2021-06-01 01:10:36;;Process Simple Event;LLL Rising;;;;PIT12519;kopenyter nyomas;PIT12519;;;;;;163
 2021-06-01 01:10:41;;Process Simple Event;L Rising;;;;PT14119;kopenyter nyomas;PT14119;;;;;;335
 2021-06-01 01:10:42;;Process Simple Event;L Falling;;;;PT14119;kopenyter nyomas;PT14119;;;;;;335
 2021-06-01 01:10:44;;Process Simple Event;LLL Rising;;;;PIT11511;autoklav nyomas;PIT11511;;;;;;123
 2021-06-01 01:10:46;;Process Simple Event;LLL Falling;;;;PIT12519;kopenyter nyomas;PIT12519;;;;;;163
 2021-06-01 01:10:54;;Process Simple Event;MOP not completed deactivated;;;;KIFAGY2;2 gcs, egymáshoz reteszelve;KIFAGY2Un;;;;;;1
 2021-06-01 01:10:56;;Process Simple Event;LLL Rising;;;;PIT12519;kopenyter nyomas;PIT12519;;;;;;163
 2021-06-01 01:10:59;;Process Simple Event;MOP not completed deactivated;;;;KIFAGY2;2 gcs, egymáshoz reteszelve;KIFAGY2Un;;;;;;1
 2021-06-01 01:11:00;;Process Simple Event;L Rising;;;;PT14119;kopenyter nyomas;PT14119;;;;;;335
 2021-06-01 01:11:01;;Process Simple Event;L Falling;;;;PT14119;kopenyter nyomas;PT14119;;;;;;335
 2021-06-01 01:11:04;;Process Simple Event;MOP not completed deactivated;;;;KIFAGY1;2 gcs, egymáshoz reteszelve;KIFAGY1Un;;;;;;1
 2021-06-01 01:11:04;;Process Simple Event;LLL Falling;;;;PIT12519;kopenyter nyomas;PIT12519;;;;;;163
 2021-06-01 01:11:13;;Process Simple Event;LLL Falling;;;;PIT11511;autoklav nyomas;PIT11511;;;;;;123
 2021-06-01 01:11:16;;Process Simple Event;LLL Rising;;;;PIT12519;kopenyter nyomas;PIT12519;;;;;;163
 2021-06-01 01:11:18;;Process Simple Event;LLL Rising;;;;PIT11511;autoklav nyomas;PIT11511;;;;;;123
 2021-06-01 01:11:20;;Process Simple Event;L Rising;;;;PT14119;kopenyter nyomas;PT14119;;;;;;335
 2021-06-01 01:11:22;;Process Simple Event;L Falling;;;;PT14119;kopenyter nyomas;PT14119;;;;;;335
 2021-06-01 01:11:25;;Process Simple Event;LLL Falling;;;;PIT12919;kopenyter nyomas;PIT12919;;;;;;178
 2021-06-01 01:11:25;;Process Simple Event;LL Falling;;;;PIT12919;kopenyter nyomas;PIT12919;;;;;;178
 2021-06-01 01:11:25;;Process Simple Event;L Falling;;;;PIT12919;kopenyter nyomas;PIT12919;;;;;;178
 2021-06-01 01:11:25;;Process Simple Event;LLL Falling;;;;PIT12519;kopenyter nyomas;PIT12519;;;;;;163
 2021-06-01 01:11:31;;Process Simple Event;LLL Falling;;;;PIT11511;autoklav nyomas;PIT11511;;;;;;123
 2021-06-01 01:11:32;;Process Simple Event;LLL Rising;;;;PIT12919;kopenyter nyomas;PIT12919;;;;;;178
 2021-06-01 01:11:32;;Process Simple Event;LL Rising;;;;PIT12919;kopenyter nyomas;PIT12919;;;;;;178
 2021-06-01 01:11:32;;Process Simple Event;L Rising;;;;PIT12919;kopenyter nyomas;PIT12919;;;;;;178
 2021-06-01 01:11:36;;Process Simple Event;LLL Rising;;;;PIT11511;autoklav nyomas;PIT11511;;;;;;123
 2021-06-01 01:11:37;;Process Simple Event;LLL Rising;;;;PIT12519;kopenyter nyomas;PIT12519;;;;;;163
 2021-06-01 01:11:37;;Services;Failed to collect 1 logs via collector OPC;;;;Basic History on CS01-UNI2;;{92530D91-0F50-4DFD-B3FD-00B04AC97A7D};;;;CS01-UNI2;AdvHtHistorySrv;
 2021-06-01 01:11:40;;Process Simple Event;L Rising;;;;PT14119;kopenyter nyomas;PT14119;;;;;;335
 2021-06-01 01:11:41;;Process Simple Event;L Falling;;;;PT14119;kopenyter nyomas;PT14119;;;;;;335
 2021-06-01 01:11:44;;Process Simple Event;LLL Falling;;;;PIT12519;kopenyter nyomas;PIT12519;;;;;;163
 2021-06-01 01:11:56;;Process Simple Event;LLL Rising;;;;PIT12519;kopenyter nyomas;PIT12519;;;;;;163
 2021-06-01 01:11:56;;Process Simple Event;MOP not completed activated;;;;KIFAGY2;2 gcs, egymáshoz reteszelve;KIFAGY2Un;;;;;;1
 2021-06-01 01:12:00;;Process Simple Event;L Rising;;;;PT14119;kopenyter nyomas;PT14119;;;;;;335
 2021-06-01 01:12:01;;Process Simple Event;L Falling;;;;PT14119;kopenyter nyomas;PT14119;;;;;;335
 2021-06-01 01:12:03;;Process Simple Event;MOP not completed activated;;;;KIFAGY2;2 gcs, egymáshoz reteszelve;KIFAGY2Un;;;;;;1
 2021-06-01 01:12:04;;Process Simple Event;LLL Falling;;;;PIT12519;kopenyter nyomas;PIT12519;;;;;;163
 2021-06-01 01:12:05;;Process Simple Event;LLL Falling;;;;PIT12919;kopenyter nyomas;PIT12919;;;;;;178
 2021-06-01 01:12:05;;Process Simple Event;LL Falling;;;;PIT12919;kopenyter nyomas;PIT12919;;;;;;178
 2021-06-01 01:12:05;;Process Simple Event;L Falling;;;;PIT12919;kopenyter nyomas;PIT12919;;;;;;178
 2021-06-01 01:12:06;;Process Simple Event;MOP not completed activated;;;;KIFAGY1;2 gcs, egymáshoz reteszelve;KIFAGY1Un;;;;;;1
 2021-06-01 01:12:13;;Process Simple Event;LLL Falling;;;;PIT11511;autoklav nyomas;PIT11511;;;;;;123
 2021-06-01 01:12:14;;Process Simple Event;LLL Rising;;;;PIT12919;kopenyter nyomas;PIT12919;;;;;;178
 2021-06-01 01:12:14;;Process Simple Event;LL Rising;;;;PIT12919;kopenyter nyomas;PIT12919;;;;;;178
 2021-06-01 01:12:14;;Process Simple Event;L Rising;;;;PIT12919;kopenyter nyomas;PIT12919;;;;;;178
 2021-06-01 01:12:17;;Process Simple Event;LLL Rising;;;;PIT12519;kopenyter nyomas;PIT12519;;;;;;163
 2021-06-01 01:12:18;;Process Simple Event;LLL Rising;;;;PIT11511;autoklav nyomas;PIT11511;;;;;;123
 2021-06-01 01:12:19;;AuditEvent_Security;Logover user from RGAX3\readonly to rgax3\fekecs succeeded.;;;;;;{00000000-0000-0000-0000-000000000000};RGAX3\fekecs;;;OW02-AX3;Logover;
 2021-06-01 01:12:21;;Process Simple Event;L Rising;;;;PT14119;kopenyter nyomas;PT14119;;;;;;335
 2021-06-01 01:12:22;;Process Simple Event;L Falling;;;;PT14119;kopenyter nyomas;PT14119;;;;;;335
 2021-06-01 01:12:25;;Process Simple Event;LLL Falling;;;;PIT12519;kopenyter nyomas;PIT12519;;;;;;163
 2021-06-01 01:12:25;;Process Simple Event;HH Rising;;;;PT15511;5 fokos eloremeno viz nyomas;PT15511;;;;;;395
 2021-06-01 01:12:25;;Process Simple Event;MOP not completed deactivated;;;;KIFAGY2;2 gcs, egymáshoz reteszelve;KIFAGY2Un;;;;;;1
 2021-06-01 01:12:27;;Process Simple Event;HH Falling;;;;PT15511;5 fokos eloremeno viz nyomas;PT15511;;;;;;395
 2021-06-01 01:12:27;;Process Simple Event;Object error Falling;;;;KSVG02392;kopenyter melyhutes ki;KSVG02392;;;;;;225
 2021-06-01 01:12:28;;Process Simple Event;LLL Falling;;;;PIT11511;autoklav nyomas;PIT11511;;;;;;123
 2021-06-01 01:12:29;;Process Simple Event;MOP not completed deactivated;;;;KIFAGY1;2 gcs, egymáshoz reteszelve;KIFAGY1Un;;;;;;1
 2021-06-01 01:12:34;;Process Simple Event;LLL Rising;;;;PIT12519;kopenyter nyomas;PIT12519;;;;;;163
 2021-06-01 01:12:35;;Process Simple Event;LLL Rising;;;;PIT11511;autoklav nyomas;PIT11511;;;;;;123
 2021-06-01 01:12:39;;Process Simple Event;LLL Falling;;;;PIT11511;autoklav nyomas;PIT11511;;;;;;123
 2021-06-01 01:12:40;;Process Simple Event;L Rising;;;;PT14119;kopenyter nyomas;PT14119;;;;;;335
 2021-06-01 01:12:41;;Process Simple Event;L Falling;;;;PT14119;kopenyter nyomas;PT14119;;;;;;335
 2021-06-01 01:12:42;Control Module;AuditEvent_OperatorAction;HSICmd.Man0 False -> True ;False;True;[Control Structure]Root/RGAX3_CN/RGAX3_PR/Applications/Acetoxi_AD_Enoleter/Control Modules/U_14B23_00/PARACSO03B/KSVG02369/KSVG02369;KSVG02369;autoklav paravez;{F04CAF85-7171-4769-A00C-275726CB74D5};RGAX3\fekecs;;;OW02-AX3;Audit Trail configuration;
 2021-06-01 01:12:44;;Process Simple Event;LLL Falling;;;;PIT12519;kopenyter nyomas;PIT12519;;;;;;163
 2021-06-01 01:12:44;;Process Simple Event;LLL Rising;;;;PIT11511;autoklav nyomas;PIT11511;;;;;;123
 2021-06-01 01:12:48;Control Module;AuditEvent_OperatorAction;HSIMOP 5 -> 4 ;5;4;[Control Structure]Root/RGAX3_CN/RGAX3_PR/Applications/Acetoxi_AD_Enoleter/Control Modules/U_14B23_00/GAZOLDAL01A/GAZOLDAL01AU_B23_00;GAZOLDAL01AU_B23_00;;{05AD7A80-BF1E-476F-8549-3931D951398A};RGAX3\fekecs;;;OW02-AX3;Audit Trail configuration;
 2021-06-01 01:12:54;;Process Simple Event;Abnormal state Rising;;;;DIN1LDAL01AU_B23_00;;DIN1LDAL01AU_B23_00;;;;;;1
 2021-06-01 01:12:56;;Process Simple Event;LLL Rising;;;;PIT12519;kopenyter nyomas;PIT12519;;;;;;163
 2021-06-01 01:13:01;;Process Simple Event;L Rising;;;;PT14119;kopenyter nyomas;PT14119;;;;;;335
 2021-06-01 01:13:02;;Process Simple Event;L Falling;;;;PT14119;kopenyter nyomas;PT14119;;;;;;335
 2021-06-01 01:13:05;;Process Simple Event;MOP not completed deactivated;;;;KIFAGY1;2 gcs, egymáshoz reteszelve;KIFAGY1Un;;;;;;1
 2021-06-01 01:13:06;;Process Simple Event;LLL Falling;;;;PIT12519;kopenyter nyomas;PIT12519;;;;;;163
 2021-06-01 01:13:16;;Process Simple Event;LLL Rising;;;;PIT12519;kopenyter nyomas;PIT12519;;;;;;163
 2021-06-01 01:13:17;;Process Simple Event;Abnormal state Falling;;;;DIN1LDAL01AU_B23_00;;DIN1LDAL01AU_B23_00;;;;;;1
 2021-06-01 01:13:19;Control Module;AuditEvent_OperatorAction;HSIMOP 4 -> 5 ;4;5;[Control Structure]Root/RGAX3_CN/RGAX3_PR/Applications/Acetoxi_AD_Enoleter/Control Modules/U_14B23_00/GAZOLDAL01A/GAZOLDAL01AU_B23_00;GAZOLDAL01AU_B23_00;;{05AD7A80-BF1E-476F-8549-3931D951398A};RGAX3\fekecs;;;OW02-AX3;Audit Trail configuration;
 2021-06-01 01:13:21;;Process Simple Event;L Rising;;;;PT14119;kopenyter nyomas;PT14119;;;;;;335
 2021-06-01 01:13:21;;Process Simple Event;L Falling;;;;PT14119;kopenyter nyomas;PT14119;;;;;;335
 2021-06-01 01:13:24;;Process Simple Event;LLL Falling;;;;PIT12519;kopenyter nyomas;PIT12519;;;;;;163
 2021-06-01 01:13:26;;Process Simple Event;LLL Falling;;;;PIT11511;autoklav nyomas;PIT11511;;;;;;123
 2021-06-01 01:13:27;;Process Simple Event;MOP not completed activated;;;;KIFAGY2;2 gcs, egymáshoz reteszelve;KIFAGY2Un;;;;;;1
 2021-06-01 01:13:31;;Process Simple Event;LLL Rising;;;;PIT11511;autoklav nyomas;PIT11511;;;;;;123
 2021-06-01 01:13:31;;Process Simple Event;MOP not completed activated;;;;KIFAGY1;2 gcs, egymáshoz reteszelve;KIFAGY1Un;;;;;;1
 2021-06-01 01:13:34;;Process Simple Event;LLL Rising;;;;PIT12519;kopenyter nyomas;PIT12519;;;;;;163
 2021-06-01 01:13:40;;Process Simple Event;L Rising;;;;PT14119;kopenyter nyomas;PT14119;;;;;;335
 2021-06-01 01:13:41;;Process Simple Event;L Falling;;;;PT14119;kopenyter nyomas;PT14119;;;;;;335
 2021-06-01 01:13:44;;Process Simple Event;LLL Falling;;;;PIT12519;kopenyter nyomas;PIT12519;;;;;;163
 2021-06-01 01:13:50;;Process Simple Event;LLL Falling;;;;PIT11511;autoklav nyomas;PIT11511;;;;;;123
 2021-06-01 01:13:53;;Process Simple Event;LLL Rising;;;;PIT12519;kopenyter nyomas;PIT12519;;;;;;163
 2021-06-01 01:13:55;;Process Simple Event;LLL Rising;;;;PIT11511;autoklav nyomas;PIT11511;;;;;;123
 2021-06-01 01:13:59;;Process Simple Event;L Rising;;;;PT14119;kopenyter nyomas;PT14119;;;;;;335
 2021-06-01 01:14:00;;Process Simple Event;L Falling;;;;PT14119;kopenyter nyomas;PT14119;;;;;;335
 2021-06-01 01:14:03;;Process Simple Event;LLL Falling;;;;PIT12519;kopenyter nyomas;PIT12519;;;;;;163
 2021-06-01 01:14:09;;Process Simple Event;MOP not completed activated;;;;KIFAGY1;2 gcs, egymáshoz reteszelve;KIFAGY1Un;;;;;;1
 2021-06-01 01:14:11;Control Module;AuditEvent_OperatorAction;HSICmd.Man1 False -> True ;False;True;[Control Structure]Root/RGAX3_CN/RGAX3_PR/Applications/Acetoxi_AD_Enoleter/Control Modules/U_14B23_00/URITO05B/KSVG02361/KSVG02361;KSVG02361;autoklav fenekszelep;{92AC0144-B5EF-4993-80BD-9CB91ABE4A00};RGAX3\fekecs;;;OW02-AX3;Audit Trail configuration;
 2021-06-01 01:14:11;;Process Simple Event;LLL Rising;;;;PIT12519;kopenyter nyomas;PIT12519;;;;;;163
 2021-06-01 01:14:16;Control Module;AuditEvent_OperatorAction;HSICmd.Man1 False -> True ;False;True;[Control Structure]Root/RGAX3_CN/RGAX3_PR/Applications/Acetoxi_AD_Enoleter/Control Modules/U_14B23_00/URITO05B/KSVG02381/KSVG02381;KSVG02381;urites sziv.-val;{1C78F766-AE99-4077-A895-2DEBA9D7C9C8};RGAX3\fekecs;;;OW02-AX3;Audit Trail configuration;
 2021-06-01 01:14:17;;Process Simple Event;LLL Falling;;;;PIT11511;autoklav nyomas;PIT11511;;;;;;123
 2021-06-01 01:14:17;;Process Simple Event;L Rising;;;;PT14119;kopenyter nyomas;PT14119;;;;;;335
 2021-06-01 01:14:18;;Process Simple Event;Abnormal state Rising;;;;DIN1O05BU_B23_00;;DIN1O05BU_B23_00;;;;;;1
 2021-06-01 01:14:19;;Process Simple Event;L Falling;;;;PT14119;kopenyter nyomas;PT14119;;;;;;335
 2021-06-01 01:14:22;;Process Simple Event;LLL Falling;;;;PIT12519;kopenyter nyomas;PIT12519;;;;;;163
 2021-06-01 01:14:22;;Process Simple Event;LLL Rising;;;;PIT11511;autoklav nyomas;PIT11511;;;;;;123
 2021-06-01 01:14:23;;Process Simple Event;LLL Falling;;;;PIT12919;kopenyter nyomas;PIT12919;;;;;;178
 2021-06-01 01:14:23;;Process Simple Event;LL Falling;;;;PIT12919;kopenyter nyomas;PIT12919;;;;;;178
 2021-06-01 01:14:23;;Process Simple Event;L Falling;;;;PIT12919;kopenyter nyomas;PIT12919;;;;;;178
 2021-06-01 01:14:24;;Process Simple Event;LLL Falling;;;;PIT11511;autoklav nyomas;PIT11511;;;;;;123
 2021-06-01 01:14:27;;Process Simple Event;Object error Rising;;;;KSVG02392;kopenyter melyhutes ki;KSVG02392;;;;;;225
 2021-06-01 01:14:29;;Process Simple Event;LLL Rising;;;;PIT11511;autoklav nyomas;PIT11511;;;;;;123
 2021-06-01 01:14:30;;Process Simple Event;MOP not completed deactivated;;;;KIFAGY1;2 gcs, egymáshoz reteszelve;KIFAGY1Un;;;;;;1
 2021-06-01 01:14:31;;Process Simple Event;MOP not completed deactivated;;;;KIFAGY1;2 gcs, egymáshoz reteszelve;KIFAGY1Un;;;;;;1
 2021-06-01 01:14:32;;Process Simple Event;LLL Rising;;;;PIT12919;kopenyter nyomas;PIT12919;;;;;;178
 2021-06-01 01:14:32;;Process Simple Event;LL Rising;;;;PIT12919;kopenyter nyomas;PIT12919;;;;;;178
 2021-06-01 01:14:32;;Process Simple Event;L Rising;;;;PIT12919;kopenyter nyomas;PIT12919;;;;;;178
 2021-06-01 01:14:35;;Process Simple Event;LLL Rising;;;;PIT12519;kopenyter nyomas;PIT12519;;;;;;163
 2021-06-01 01:14:39;;Process Simple Event;L Rising;;;;PT14119;kopenyter nyomas;PT14119;;;;;;335
 2021-06-01 01:14:40;;Process Simple Event;L Rising;;;;TT60804;T8 villamos csofutes - T8.4;TT60804;;;;;;6008
 2021-06-01 01:14:40;;Process Simple Event;L Falling;;;;PT14119;kopenyter nyomas;PT14119;;;;;;335
 2021-06-01 01:14:42;;Process Simple Event;LLL Falling;;;;PIT11511;autoklav nyomas;PIT11511;;;;;;123
 2021-06-01 01:14:44;;Process Simple Event;LLL Falling;;;;PIT12519;kopenyter nyomas;PIT12519;;;;;;163
 2021-06-01 01:14:47;;Services;Failed to collect 1 logs via collector OPC;;;;Basic History on CS02-UNI2;;{7D562315-DBE4-43F5-A4F8-8756AD576613};;;;CS02-UNI2;AdvHtHistorySrv;
 2021-06-01 01:14:47;;Process Simple Event;LLL Rising;;;;PIT11511;autoklav nyomas;PIT11511;;;;;;123
 2021-06-01 01:14:55;;Process Simple Event;LLL Rising;;;;PIT12519;kopenyter nyomas;PIT12519;;;;;;163
 2021-06-01 01:14:58;;Process Simple Event;L Rising;;;;PT14119;kopenyter nyomas;PT14119;;;;;;335
 2021-06-01 01:15:01;;Process Simple Event;L Falling;;;;PT14119;kopenyter nyomas;PT14119;;;;;;335
 2021-06-01 01:15:03;;Process Simple Event;LLL Falling;;;;PIT12519;kopenyter nyomas;PIT12519;;;;;;163
 2021-06-01 01:15:12;;Process Simple Event;LLL Rising;;;;PIT12519;kopenyter nyomas;PIT12519;;;;;;163
 2021-06-01 01:15:16;;Process Simple Event;LLL Falling;;;;PIT11511;autoklav nyomas;PIT11511;;;;;;123
 2021-06-01 01:15:17;;Process Simple Event;L Rising;;;;PT14119;kopenyter nyomas;PT14119;;;;;;335
 2021-06-01 01:15:18;;Process Simple Event;Object error Falling;;;;KSVG02392;kopenyter melyhutes ki;KSVG02392;;;;;;225
 2021-06-01 01:15:18;;Process Simple Event;L Falling;;;;PT14119;kopenyter nyomas;PT14119;;;;;;335
 2021-06-01 01:15:21;;Process Simple Event;LLL Falling;;;;PIT12519;kopenyter nyomas;PIT12519;;;;;;163
 2021-06-01 01:15:22;;Process Simple Event;LLL Rising;;;;PIT11511;autoklav nyomas;PIT11511;;;;;;123
 2021-06-01 01:15:31;;Process Simple Event;LLL Rising;;;;PIT12519;kopenyter nyomas;PIT12519;;;;;;163
 2021-06-01 01:15:32;;Process Simple Event;MOP not completed activated;;;;KIFAGY1;2 gcs, egymáshoz reteszelve;KIFAGY1Un;;;;;;1
 2021-06-01 01:15:33;;Process Simple Event;MOP not completed activated;;;;KIFAGY1;2 gcs, egymáshoz reteszelve;KIFAGY1Un;;;;;;1
 2021-06-01 01:15:35;;Process Simple Event;LLL Falling;;;;PIT11511;autoklav nyomas;PIT11511;;;;;;123
 2021-06-01 01:15:35;;Process Simple Event;L Rising;;;;PT14119;kopenyter nyomas;PT14119;;;;;;335
 2021-06-01 01:15:37;;Process Simple Event;L Falling;;;;PT14119;kopenyter nyomas;PT14119;;;;;;335
 2021-06-01 01:15:40;;Process Simple Event;LLL Rising;;;;PIT11511;autoklav nyomas;PIT11511;;;;;;123
 2021-06-01 01:15:40;;Process Simple Event;LLL Falling;;;;PIT12519;kopenyter nyomas;PIT12519;;;;;;163
 2021-06-01 01:15:51;;Process Simple Event;LLL Rising;;;;PIT12519;kopenyter nyomas;PIT12519;;;;;;163
 2021-06-01 01:15:52;;Process Simple Event;HH Rising;;;;PT15511;5 fokos eloremeno viz nyomas;PT15511;;;;;;395
 2021-06-01 01:15:52;;Process Simple Event;MOP not completed deactivated;;;;KIFAGY1;2 gcs, egymáshoz reteszelve;KIFAGY1Un;;;;;;1
 2021-06-01 01:15:53;;Process Simple Event;LLL Falling;;;;PIT11511;autoklav nyomas;PIT11511;;;;;;123
 2021-06-01 01:15:54;;Process Simple Event;HH Falling;;;;PT15511;5 fokos eloremeno viz nyomas;PT15511;;;;;;395
 2021-06-01 01:15:58;;Process Simple Event;LLL Falling;;;;PIT12519;kopenyter nyomas;PIT12519;;;;;;163
 2021-06-01 01:15:58;;Process Simple Event;LLL Rising;;;;PIT11511;autoklav nyomas;PIT11511;;;;;;123
 2021-06-01 01:16:01;;Process Simple Event;LLL Falling;;;;PIT12919;kopenyter nyomas;PIT12919;;;;;;178
 2021-06-01 01:16:01;;Process Simple Event;LL Falling;;;;PIT12919;kopenyter nyomas;PIT12919;;;;;;178
 2021-06-01 01:16:01;;Process Simple Event;L Falling;;;;PIT12919;kopenyter nyomas;PIT12919;;;;;;178
 2021-06-01 01:16:01;;Process Simple Event;MOP not completed deactivated;;;;KIFAGY1;2 gcs, egymáshoz reteszelve;KIFAGY1Un;;;;;;1
 2021-06-01 01:16:01;;Process Simple Event;MOP not completed deactivated;;;;KIFAGY2;2 gcs, egymáshoz reteszelve;KIFAGY2Un;;;;;;1
 2021-06-01 01:16:04;;Process Simple Event;LLL Falling;;;;PIT11511;autoklav nyomas;PIT11511;;;;;;123
 2021-06-01 01:16:08;;Process Simple Event;LLL Rising;;;;PIT12919;kopenyter nyomas;PIT12919;;;;;;178
 2021-06-01 01:16:08;;Process Simple Event;LL Rising;;;;PIT12919;kopenyter nyomas;PIT12919;;;;;;178
 2021-06-01 01:16:08;;Process Simple Event;L Rising;;;;PIT12919;kopenyter nyomas;PIT12919;;;;;;178
 2021-06-01 01:16:10;;Process Simple Event;LLL Rising;;;;PIT11511;autoklav nyomas;PIT11511;;;;;;123
 2021-06-01 01:16:12;;Process Simple Event;LLL Rising;;;;PIT12519;kopenyter nyomas;PIT12519;;;;;;163
 2021-06-01 01:16:15;;Process Simple Event;L Rising;;;;PT14119;kopenyter nyomas;PT14119;;;;;;335
 2021-06-01 01:16:16;;Process Simple Event;L Falling;;;;PT14119;kopenyter nyomas;PT14119;;;;;;335
 2021-06-01 01:16:19;;Process Simple Event;LLL Falling;;;;PIT12519;kopenyter nyomas;PIT12519;;;;;;163
 2021-06-01 01:16:28;;Process Simple Event;LLL Rising;;;;PIT12519;kopenyter nyomas;PIT12519;;;;;;163
 2021-06-01 01:16:28;;Process Simple Event;HH Rising;;;;PT15511;5 fokos eloremeno viz nyomas;PT15511;;;;;;395
 2021-06-01 01:16:30;;Process Simple Event;HH Falling;;;;PT15511;5 fokos eloremeno viz nyomas;PT15511;;;;;;395
 2021-06-01 01:16:33;;Process Simple Event;L Rising;;;;PT14119;kopenyter nyomas;PT14119;;;;;;335
 2021-06-01 01:16:34;;Process Simple Event;L Falling;;;;PT14119;kopenyter nyomas;PT14119;;;;;;335
 2021-06-01 01:16:37;;Process Simple Event;LLL Falling;;;;PIT12519;kopenyter nyomas;PIT12519;;;;;;163
 2021-06-01 01:16:37;;Services;Failed to collect 1 logs via collector OPC;;;;Basic History on CS01-UNI2;;{92530D91-0F50-4DFD-B3FD-00B04AC97A7D};;;;CS01-UNI2;AdvHtHistorySrv;
 2021-06-01 01:16:46;;Process Simple Event;LLL Falling;;;;PIT11511;autoklav nyomas;PIT11511;;;;;;123
 2021-06-01 01:16:49;;Process Simple Event;LLL Rising;;;;PIT12519;kopenyter nyomas;PIT12519;;;;;;163
 2021-06-01 01:16:53;;Process Simple Event;L Rising;;;;PT14119;kopenyter nyomas;PT14119;;;;;;335
 2021-06-01 01:16:54;;Process Simple Event;L Falling;;;;PT14119;kopenyter nyomas;PT14119;;;;;;335
 2021-06-01 01:16:54;;Process Simple Event;MOP not completed activated;;;;KIFAGY1;2 gcs, egymáshoz reteszelve;KIFAGY1Un;;;;;;1
 2021-06-01 01:16:57;;Process Simple Event;LLL Rising;;;;PIT11511;autoklav nyomas;PIT11511;;;;;;123
 2021-06-01 01:16:57;;Process Simple Event;LLL Falling;;;;PIT12519;kopenyter nyomas;PIT12519;;;;;;163
 2021-06-01 01:16:59;;Process Simple Event;LLL Falling;;;;PIT12919;kopenyter nyomas;PIT12919;;;;;;178
